state_clean,county_clean,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days Ozone,Days PM2.5,Days PM10,PM25_pct,Ozone_pct,NO2_pct,PM10_pct,pm25_share,ozone_share,StateAbbr,asthma_pct,heart_disease_pct,copd_pct,diabetes_pct,stroke_pct,poor_mental_health_pct,poor_physical_health_pct,smoking_pct,fips,state_label,county_label,poverty_rate,median_income,income_k,poverty_pct,cluster,cluster_label
colorado,alamosa,212.0,206.4,5.2,0.2,0.0,0.2,0.0,98.0,33.4,15.2,0.0,85.6,126.4,64.58568738229755,0.0,0.0,35.41431261770244,0.4037735849056603,0.0,CO,0.1026249999999999,0.0604999999999999,0.0626249999999999,0.108375,0.031625,0.15325,0.131375,0.16975,08003,Colorado,Alamosa,0.183,51009.0,51.009,18.3,1.0,Mid-burden
colorado,arapahoe,365.2,226.6,123.4,14.0,1.2,0.0,0.0,147.0,85.8,46.4,349.6,15.6,0.0,4.271577213863313,95.72842278613668,0.0,0.0,0.0427163198247535,0.9572836801752466,CO,0.097,0.0447499999999999,0.0466249999999999,0.077,0.024375,0.1275,0.092375,0.136375,08005,Colorado,Arapahoe,0.087,84308.0,84.308,8.7,0.0,Low-burden
colorado,archuleta,363.6,309.2,54.0,0.4,0.0,0.0,0.0,100.0,55.2,38.6,277.0,0.0,85.2,0.0,76.10181516283633,0.3875114784205693,23.510673358743094,0.0,0.7618261826182617,CO,0.0963749999999999,0.061125,0.0608749999999999,0.09025,0.03025,0.125,0.107875,0.141375,08007,Colorado,Archuleta,0.114,68025.0,68.025,11.4,0.0,Low-burden
colorado,boulder,363.0,190.0,152.8,19.0,1.2,0.0,0.0,153.6,86.8,49.6,252.0,110.6,0.4,30.36809306901523,69.52246760169366,0.0,0.1094393292911146,0.3046831955922864,0.6942148760330579,CO,0.0917499999999999,0.0446249999999999,0.043,0.064125,0.022375,0.12425,0.0852499999999999,0.112625,08013,Colorado,Boulder,0.107,90327.0,90.327,10.7,0.0,Low-burden
colorado,chaffee,126.6,75.0,48.4,3.0,0.2,0.0,0.0,106.6,76.2,50.2,126.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,CO,0.0952499999999999,0.060875,0.0623749999999999,0.084625,0.030125,0.13025,0.1087499999999999,0.154625,08015,Colorado,Chaffee,0.10400000000000001,65987.0,65.987,10.4,0.0,Low-burden
colorado,clear creek,299.0,169.4,115.6,12.6,1.4,0.0,0.0,148.0,85.0,49.2,299.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,CO,0.0919999999999999,0.0514999999999999,0.05,0.073125,0.025375,0.11875,0.09225,0.12925,08019,Colorado,Clear Creek,0.076,78312.0,78.312,7.6,0.0,Low-burden
colorado,delta,301.4,264.4,36.6,0.4,0.0,0.0,0.0,91.0,49.6,36.0,232.4,36.6,32.2,10.755038974217058,66.16779668834462,0.0673400673400673,23.00982427009824,0.1214333112143331,0.7710683477106836,CO,0.104125,0.07425,0.0812499999999999,0.103875,0.0375,0.146,0.13325,0.189125,08029,Colorado,Delta,0.139,52403.0,52.403,13.900000000000002,1.0,Mid-burden
colorado,denver,365.2,135.4,216.4,12.4,1.0,0.0,0.0,149.4,82.2,53.8,125.4,141.0,0.4,38.60513511490381,34.338947526012426,26.94647802979265,0.1094393292911146,0.3860898138006572,0.3433734939759036,CO,0.0942499999999999,0.0436249999999999,0.0443749999999999,0.075,0.02375,0.13,0.09425,0.13975,08031,Colorado,Denver,0.11699999999999999,81262.0,81.262,11.7,0.0,Low-burden
colorado,douglas,361.4,204.8,133.8,19.6,3.2,0.0,0.0,160.4,90.8,48.0,292.0,69.4,0.0,19.19985153685768,80.80014846314232,0.0,0.0,0.1920309905921417,0.8079690094078584,CO,0.0884999999999999,0.0391249999999999,0.037125,0.0584999999999999,0.020125,0.108125,0.075,0.097375,08035,Colorado,Douglas,0.028999999999999998,129839.0,129.839,2.9,0.0,Low-burden
colorado,el paso,365.2,230.8,125.2,9.0,0.2,0.0,0.0,125.2,77.8,46.6,316.0,49.2,0.0,13.472265888165282,86.52773411183472,0.0,0.0,0.1347207009857612,0.8652792990142388,CO,0.09875,0.04675,0.0505,0.074625,0.025125,0.136625,0.09975,0.1445,08041,Colorado,El Paso,0.096,79094.0,79.094,9.6,0.0,Low-burden
colorado,fremont,38.8,38.6,0.2,0.0,0.0,0.0,0.0,39.6,23.8,13.0,0.0,0.0,38.8,0.0,0.0,0.0,100.0,0.0,0.0,CO,0.0974999999999999,0.0664999999999999,0.073,0.0957499999999999,0.033875,0.141875,0.12475,0.19125,08043,Colorado,Fremont,0.159,51732.0,51.732,15.9,1.0,Mid-burden
colorado,garfield,365.2,226.4,131.8,6.6,0.4,0.0,0.0,134.4,78.8,48.0,357.6,7.4,0.2,2.0245527359832325,97.92065274346882,0.0,0.0547945205479452,0.02026286966046,0.9791894852135816,CO,0.0949999999999999,0.0505,0.0543749999999999,0.077875,0.025875,0.134,0.103625,0.152125,08045,Colorado,Garfield,0.092,78940.0,78.94,9.2,0.0,Low-burden
colorado,gilpin,287.6666666666667,215.0,63.0,9.333333333333334,0.3333333333333333,0.0,0.0,134.0,69.66666666666667,45.333333333333336,287.6666666666667,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,CO,0.0927499999999999,0.049875,0.049875,0.072625,0.0245,0.1205,0.092125,0.13225,08047,Colorado,Gilpin,0.069,82370.0,82.37,6.9,0.0,Low-burden
colorado,grand,119.4,92.2,26.2,0.8,0.2,0.0,0.0,105.2,63.4,45.8,119.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,CO,0.0951249999999999,0.0551249999999999,0.057,0.0775,0.027125,0.130375,0.1017499999999999,0.15225,08049,Colorado,Grand,0.07200000000000001,78779.0,78.779,7.200000000000001,0.0,Low-burden
colorado,gunnison,358.0,261.2,94.4,2.2,0.2,0.0,0.0,122.6,67.4,45.6,352.0,0.0,6.0,0.0,98.35042831804974,0.0,1.6495716819502622,0.0,0.9832402234636872,CO,0.0953749999999999,0.0471249999999999,0.0481249999999999,0.0677499999999999,0.0235,0.132,0.0917499999999999,0.1315,08051,Colorado,Gunnison,0.12300000000000001,63872.0,63.872,12.3,2.0,High-burden
colorado,jackson,106.4,102.4,3.8,0.2,0.0,0.0,0.0,76.6,30.6,7.6,0.0,106.4,0.0,100.0,0.0,0.0,0.0,1.0,0.0,CO,0.1003749999999999,0.0654999999999999,0.0708749999999999,0.09225,0.033,0.140375,0.120375,0.17175,08057,Colorado,Jackson,0.14800000000000002,55535.0,55.535,14.800000000000002,1.0,Mid-burden
colorado,jefferson,365.2,226.8,105.8,29.2,3.4,0.0,0.0,149.8,97.2,46.4,364.4,0.0,0.0,0.0,99.78082191780824,0.2191780821917808,0.0,0.0,0.9978094194961664,CO,0.0947499999999999,0.045625,0.046875,0.0682499999999999,0.0235,0.119375,0.0896249999999999,0.131,08059,Colorado,Jefferson,0.073,94401.0,94.401,7.3,0.0,Low-burden
colorado,la plata,365.0,254.0,105.0,4.0,1.4,0.6,0.0,143.0,68.8,45.4,319.6,43.8,0.6,11.99973183489914,87.56176146632019,0.2191780821917808,0.1643835616438356,0.12,0.8756164383561644,CO,0.09675,0.0519999999999999,0.052625,0.074625,0.026125,0.130125,0.0988749999999999,0.14275,08067,Colorado,La Plata,0.10099999999999999,74774.0,74.774,10.1,0.0,Low-burden
colorado,larimer,365.2,173.8,167.6,21.8,2.0,0.0,0.0,154.0,92.4,51.6,294.0,71.2,0.0,19.495620929710302,80.50437907028969,0.0,0.0,0.1949616648411829,0.8050383351588171,CO,0.0953749999999999,0.0467499999999999,0.048375,0.067625,0.023875,0.1335,0.0915,0.131125,08069,Colorado,Larimer,0.11199999999999999,78681.0,78.681,11.2,0.0,Low-burden
colorado,mesa,365.0,230.6,132.0,2.4,0.0,0.0,0.0,119.8,68.6,46.8,274.0,89.8,0.6,24.59801311047662,75.07291787484915,0.0,0.1643843842361695,0.2460273972602739,0.7506849315068493,CO,0.1012499999999999,0.059375,0.065375,0.086125,0.030625,0.145375,0.1158749999999999,0.16925,08077,Colorado,Mesa,0.106,63531.0,63.531,10.6,0.0,Low-burden
colorado,moffat,340.0,272.0,67.5,0.5,0.0,0.0,0.0,96.0,61.0,43.0,340.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,CO,0.1014999999999999,0.061875,0.0699999999999999,0.0917499999999999,0.03175,0.149375,0.122125,0.19025,08081,Colorado,Moffat,0.10800000000000001,64133.0,64.133,10.8,0.0,Low-burden
colorado,montezuma,364.0,280.6,81.6,1.8,0.0,0.0,0.0,111.6,63.6,44.4,363.2,0.8,0.0,0.2219254397680009,99.778074560232,0.0,0.0,0.0021978021978021,0.9978021978021978,CO,0.1045,0.06675,0.0723749999999999,0.097375,0.0345,0.14575,0.125625,0.181,08083,Colorado,Montezuma,0.152,53337.0,53.337,15.2,2.0,High-burden
colorado,montrose,334.5,285.0,49.0,0.5,0.0,0.0,0.0,98.0,57.0,41.5,334.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,CO,0.0997499999999999,0.065375,0.0691249999999999,0.094125,0.033125,0.1385,0.120625,0.165875,08085,Colorado,Montrose,0.125,56686.0,56.686,12.5,2.0,High-burden
colorado,park,333.2,189.6,133.6,9.4,0.6,0.0,0.0,137.6,79.0,49.4,331.8,1.4,0.0,0.3904955183493996,99.6095044816506,0.0,0.0,0.0042016806722689,0.9957983193277312,CO,0.0951249999999999,0.0563749999999999,0.0581249999999999,0.080125,0.02775,0.12725,0.10175,0.15,08093,Colorado,Park,0.073,84361.0,84.361,7.3,0.0,Low-burden
colorado,pitkin,121.8,119.0,2.8,0.0,0.0,0.0,0.0,61.8,31.0,13.2,0.0,41.0,80.8,33.69738165339925,0.0,0.0,66.30261834660075,0.3366174055829228,0.0,CO,0.0884999999999999,0.0459999999999999,0.041875,0.065125,0.02225,0.110625,0.080625,0.1074999999999999,08097,Colorado,Pitkin,0.067,96316.0,96.316,6.7,1.0,Mid-burden
colorado,prowers,353.8,343.0,9.4,0.6,0.4,0.2,0.2,213.6,35.4,16.6,0.0,0.0,353.8,0.0,0.0,0.0,100.0,0.0,0.0,CO,0.102375,0.0654999999999999,0.0705,0.106,0.034,0.149375,0.132125,0.177875,08099,Colorado,Prowers,0.192,48337.0,48.337,19.2,1.0,Mid-burden
colorado,pueblo,138.0,126.6,10.6,0.8,0.0,0.0,0.0,96.4,48.0,25.2,0.0,92.8,45.2,71.79076813430473,0.0,0.0,28.20923186569528,0.672463768115942,0.0,CO,0.101875,0.060125,0.062,0.109,0.0315,0.145625,0.12675,0.177125,08101,Colorado,Pueblo,0.162,56311.0,56.311,16.2,1.0,Mid-burden
colorado,rio blanco,365.0,235.8,127.2,1.8,0.2,0.0,0.0,115.2,64.2,46.6,223.8,141.0,0.0,38.630136986301366,61.31506849315068,0.0547945205479452,0.0,0.3863013698630137,0.6131506849315069,CO,0.10125,0.0594999999999999,0.065625,0.0852499999999999,0.030375,0.146,0.1152499999999999,0.17475,08103,Colorado,Rio Blanco,0.102,65334.0,65.334,10.2,0.0,Low-burden
colorado,routt,353.0,348.0,4.8,0.2,0.0,0.0,0.0,77.2,29.6,14.4,0.0,0.0,353.0,0.0,0.0,0.0,100.0,0.0,0.0,CO,0.0936249999999999,0.0487499999999999,0.0492499999999999,0.0691249999999999,0.024,0.12425,0.0908749999999999,0.1315,08107,Colorado,Routt,0.06,93776.0,93.776,6.0,1.0,Mid-burden
colorado,san juan,118.2,114.6,3.6,0.0,0.0,0.0,0.0,66.6,27.4,9.2,0.0,118.2,0.0,100.0,0.0,0.0,0.0,1.0,0.0,CO,0.094,0.06275,0.0612499999999999,0.0888749999999999,0.0305,0.127625,0.108375,0.153125,08111,Colorado,San Juan,0.138,54146.0,54.146,13.8,1.0,Mid-burden
colorado,san miguel,241.4,173.2,67.4,0.8,0.0,0.0,0.0,101.6,63.4,46.0,183.8,0.0,57.6,0.0,76.05782682749634,0.0,23.942173172503654,0.0,0.7613918806959403,CO,0.092625,0.04875,0.04725,0.0705,0.0235,0.120125,0.0895,0.124875,08113,Colorado,San Miguel,0.09,79742.0,79.742,9.0,0.0,Low-burden
